system:index,City,Month,PBLTOP,PS,QV2M,T2M,U10M,V10M,.geo
31_0000000000000000000b,Ernakulam,2017-08,95458.140625,99789.40625,0.019032912328839302,298.8516540527344,3.0372726917266846,-0.599124014377594,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000c,Gurugram,2017-08,87582.546875,97528.421875,0.018608475103974342,303.68560791015625,0.9984219670295715,0.12238838523626328,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000d,Guwahati,2017-08,93781.4296875,98655.2734375,0.02149531990289688,301.67303466796875,1.6906541585922241,-0.31662148237228394,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000e,Hyderabad,2017-08,87516.234375,94920.046875,0.017053596675395966,298.49859619140625,3.7136549949645996,-0.5640694499015808,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0000000000000000000f,Jaipur,2017-08,86068.3046875,95617.0078125,0.01808985136449337,302.1611633300781,1.7726459503173828,0.0615396574139595,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000010,Jorapokhar,2017-08,92028.3203125,98191.3046875,0.02125576324760914,300.8966979980469,-0.4244878590106964,1.6732319593429565,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000011,Kochi,2017-08,95458.140625,99789.40625,0.019032912328839302,298.8516540527344,3.0372726917266846,-0.599124014377594,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000012,Kolkata,2017-08,94831.1328125,100132.1953125,0.021673288196325302,301.3484802246094,-0.20315101742744446,2.1971285343170166,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000013,Lucknow,2017-08,92404.3515625,98747.8203125,0.0215586107224226,301.8280029296875,-0.05743614584207535,0.788614809513092,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000014,Mumbai,2017-08,92337.90625,99097.4375,0.019171081483364105,299.1322937011719,3.68213152885437,1.20487380027771,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000015,Patna,2017-08,93263.34375,99437.5,0.02183414064347744,302.1185302734375,-0.11122184991836548,1.0329052209854126,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000016,Shillong,2017-08,79707.1953125,87253.6796875,0.01808042824268341,295.55474853515625,0.8749614953994751,2.4888339042663574,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000017,Talcher,2017-08,91855.6015625,97903.7890625,0.02027897536754608,300.2011413574219,0.436588853597641,1.1862627267837524,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000018,Thiruvananthapuram,2017-08,91099.1953125,97863.765625,0.01712040603160858,299.23931884765625,5.298075199127197,-0.6707198023796082,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_00000000000000000019,Visakhapatnam,2017-08,94100.546875,99982.3671875,0.02074281871318817,301.66485595703125,2.7711713314056396,3.001617908477783,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000000,Ahmedabad,2017-09,88613.2734375,99573.96875,0.01833081617951393,300.3783264160156,1.595470666885376,0.21070267260074615,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000001,Aizawl,2017-09,87330.1015625,92348.7734375,0.018483901396393776,297.2920837402344,0.27667751908302307,0.19141721725463867,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000002,Amaravati,2017-09,93630.46875,100120.9765625,0.019748562946915627,300.46533203125,1.109354019165039,0.4011542499065399,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000003,Amritsar,2017-09,85952.5234375,97659.203125,0.014362020418047905,302.2861328125,0.7822242379188538,-0.3600950837135315,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000004,Bengaluru,2017-09,84314.6796875,91547.40625,0.01620367169380188,295.9894104003906,1.478706955909729,0.08041511476039886,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000005,Bhopal,2017-09,88314.078125,95326.703125,0.017626605927944183,299.0936584472656,1.7804266214370728,-0.5979236364364624,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000006,Brajrajnagar,2017-09,90311.125,97229.5703125,0.019665265455842018,300.22955322265625,1.0292145013809204,0.477620005607605,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000007,Chandigarh,2017-09,83864.2421875,90805.078125,0.014990205876529217,296.9170837402344,1.0314388275146484,-1.0573786497116089,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000008,Chennai,2017-09,93899.5859375,100679.8984375,0.01966278627514839,301.9176025390625,1.6215083599090576,2.229067802429199,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000009,Coimbatore,2017-09,88422.1796875,96112.0703125,0.017115505412220955,298.54156494140625,1.4379545450210571,0.33026644587516785,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000a,Delhi,2017-09,90217.875,97941.296875,0.015215659514069557,301.16461181640625,1.440530776977539,-1.0470257997512817,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000b,Ernakulam,2017-09,93623.71875,99845.6484375,0.019033191725611687,299.1747741699219,2.601609230041504,0.3008970320224762,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000c,Gurugram,2017-09,90217.875,97941.296875,0.015215659514069557,301.16461181640625,1.440530776977539,-1.0470257997512817,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000d,Guwahati,2017-09,94529.875,98971.796875,0.020634770393371582,300.9742431640625,0.7828254103660583,-0.7155728340148926,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000e,Hyderabad,2017-09,87770.6796875,95170.625,0.017732109874486923,298.4998474121094,1.16846764087677,-0.37272557616233826,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0000000000000000000f,Jaipur,2017-09,81819.4140625,96008.5546875,0.013815700076520443,301.7168884277344,1.383025050163269,-0.858371913433075,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000010,Jorapokhar,2017-09,90530.4765625,98501.1484375,0.020665235817432404,300.8083190917969,0.19358351826667786,1.3074702024459839,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000011,Kochi,2017-09,93623.71875,99845.6484375,0.019033191725611687,299.1747741699219,2.601609230041504,0.3008970320224762,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000012,Kolkata,2017-09,95075.1015625,100441.5546875,0.02114998735487461,301.02606201171875,0.4013773202896118,2.0217902660369873,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000013,Lucknow,2017-09,92102.5625,99116.703125,0.019678955897688866,301.310791015625,0.8530367612838745,0.5054804682731628,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000014,Mumbai,2017-09,92315.078125,99314.46875,0.01927211880683899,299.67327880859375,1.3421529531478882,-0.6345889568328857,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000015,Patna,2017-09,91582.8359375,99772.5703125,0.020777292549610138,301.97967529296875,0.7835627794265747,0.538007378578186,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000016,Shillong,2017-09,79874.109375,87503.1875,0.017380695790052414,295.1183166503906,0.6269164085388184,1.6292728185653687,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000017,Talcher,2017-09,92749.71875,98234.1640625,0.019929125905036926,299.90557861328125,0.6991212964057922,0.8549020290374756,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000018,Thiruvananthapuram,2017-09,91505.453125,97954.34375,0.01770230196416378,298.8958740234375,4.013172149658203,0.833153247833252,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_00000000000000000019,Visakhapatnam,2017-09,93820.3671875,100309.1015625,0.020654914900660515,301.6393127441406,1.3893226385116577,2.014849901199341,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000000,Ahmedabad,2017-10,81918.1875,99780.953125,0.011739139445126057,300.4770812988281,0.2108796089887619,-0.5991063714027405,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000001,Aizawl,2017-10,86081.125,92560.5546875,0.016683394089341164,295.6685485839844,-0.12980857491493225,0.1657920479774475,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000002,Amaravati,2017-10,93820.09375,100275.2421875,0.01841128244996071,299.7061462402344,-0.30004292726516724,-0.208860844373703,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000003,Amritsar,2017-10,86055.1484375,98051.328125,0.007539120502769947,299.1983642578125,0.5602788329124451,-0.5296695232391357,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000004,Bengaluru,2017-10,84462.5078125,91622.8046875,0.0156579427421093,295.0874938964844,0.45956945419311523,-0.8034784197807312,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000005,Bhopal,2017-10,80704.6953125,95569.578125,0.012728232890367508,297.72491455078125,-0.015390058979392052,-0.33944475650787354,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000006,Brajrajnagar,2017-10,88663.40625,97491.4453125,0.01671748049557209,298.9525146484375,0.16523700952529907,-0.412409245967865,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000007,Chandigarh,2017-10,81984.3046875,91111.5,0.008646717295050621,294.6026611328125,0.23667792975902557,-1.0721497535705566,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000008,Chennai,2017-10,93308.5625,100766.0390625,0.01937224343419075,301.8291320800781,-0.25480523705482483,0.04595498740673065,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000009,Coimbatore,2017-10,88105.4921875,96170.3984375,0.01698785275220871,298.0303039550781,0.8832027316093445,-0.2369730919599533,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000a,Delhi,2017-10,87507.6953125,98314.4609375,0.00865691527724266,298.5458679199219,0.8550006747245789,-1.1499392986297607,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000b,Ernakulam,2017-10,93704.2421875,99860.2890625,0.01869434490799904,299.38653564453125,1.450535774230957,0.487007200717926,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000c,Gurugram,2017-10,87507.6953125,98314.4609375,0.00865691527724266,298.5458679199219,0.8550006747245789,-1.1499392986297607,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000d,Guwahati,2017-10,94561.421875,99291.375,0.01781303621828556,298.9206237792969,-0.28163865208625793,-0.9206535220146179,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000e,Hyderabad,2017-10,87099.1640625,95325.796875,0.016282200813293457,297.2483215332031,-0.3404630124568939,-0.7723355293273926,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000f,Jaipur,2017-10,74303.8125,96311.671875,0.0061126030050218105,299.9753723144531,0.3045860528945923,-1.4080724716186523,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000010,Jorapokhar,2017-10,89172.734375,98783.671875,0.017452631145715714,298.8771667480469,-0.40970537066459656,0.31506359577178955,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000011,Kochi,2017-10,93704.2421875,99860.2890625,0.01869434490799904,299.38653564453125,1.450535774230957,0.487007200717926,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000012,Kolkata,2017-10,93974.265625,100699.515625,0.01858370378613472,299.63323974609375,-0.30177581310272217,0.977685809135437,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000013,Lucknow,2017-10,89365.4921875,99481.6640625,0.013479410670697689,299.4540710449219,0.2737675905227661,0.11834751069545746,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000014,Mumbai,2017-10,91217.6953125,99433.15625,0.01633826270699501,299.3917541503906,-0.9559487700462341,-0.738251805305481,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000015,Patna,2017-10,88753.1484375,100106.4296875,0.0159233920276165,300.2913513183594,-0.5643935203552246,0.32114607095718384,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000016,Shillong,2017-10,80121.875,87709.8828125,0.014531484805047512,292.8945007324219,-0.05985220894217491,0.725688636302948,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000017,Talcher,2017-10,91043.8515625,98473.7578125,0.01747467741370201,298.92828369140625,0.26005181670188904,0.013810137286782265,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000018,Thiruvananthapuram,2017-10,90976.5859375,97956.828125,0.01758444309234619,299.1788024902344,2.994903087615967,0.31811395287513733,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000019,Visakhapatnam,2017-10,93402.609375,100507.7265625,0.0189224686473608,300.8608093261719,-0.27255991101264954,-0.04232410341501236,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000000,Ahmedabad,2017-11,86573.015625,100166.84375,0.006563532166182995,296.446044921875,-1.3045583963394165,-0.9180260896682739,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000001,Aizawl,2017-11,86556.3359375,92803.0390625,0.012765106745064259,292.39117431640625,-0.2827839255332947,0.23779162764549255,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000002,Amaravati,2017-11,92061.0,100597.4140625,0.015348626300692558,297.5690002441406,-1.433377742767334,-1.695073127746582,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000003,Amritsar,2017-11,90974.46875,98574.3671875,0.00474419305101037,292.6075439453125,0.821278989315033,-0.5014488101005554,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000004,Bengaluru,2017-11,84512.3125,91750.5234375,0.014403953216969967,293.9863586425781,-2.3688721656799316,-1.7619637250900269,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000005,Bhopal,2017-11,81237.09375,95951.359375,0.007591193076223135,294.40045166015625,-1.1607213020324707,-0.21172340214252472,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000006,Brajrajnagar,2017-11,89388.2265625,97943.2890625,0.011358100920915604,294.16864013671875,-0.9824171662330627,-1.2869219779968262,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000007,Chandigarh,2017-11,84929.4609375,91433.0078125,0.005650203675031662,289.25665283203125,-0.011678826063871384,-0.8214596509933472,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000008,Chennai,2017-11,91273.5546875,100972.671875,0.018694190308451653,300.72198486328125,-3.1979119777679443,-4.403066158294678,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000009,Coimbatore,2017-11,87483.5703125,96301.671875,0.01586099900305271,297.3663635253906,-1.0811885595321655,-1.223791480064392,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000a,Delhi,2017-11,92849.78125,98819.703125,0.005761612672358751,292.0278015136719,1.38233482837677,-1.2971868515014648,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000b,Ernakulam,2017-11,91996.359375,99886.46875,0.01758715882897377,299.583740234375,-0.2926446795463562,-0.7034374475479126,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000c,Gurugram,2017-11,92849.78125,98819.703125,0.005761612672358751,292.0278015136719,1.38233482837677,-1.2971868515014648,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000d,Guwahati,2017-11,94767.5546875,99656.9140625,0.013319520279765129,294.7934265136719,-1.2672514915466309,-1.2192165851593018,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000e,Hyderabad,2017-11,86496.2890625,95621.3203125,0.012332879938185215,294.86505126953125,-1.931077480316162,-1.112840175628662,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000f,Jaipur,2017-11,82062.4609375,96759.609375,0.004233652260154486,294.2160339355469,-0.4114339351654053,-1.0160669088363647,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000010,Jorapokhar,2017-11,92229.46875,99275.3359375,0.011576849967241287,293.6457214355469,0.854032576084137,-1.2414045333862305,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000011,Kochi,2017-11,91996.359375,99886.46875,0.01758715882897377,299.583740234375,-0.2926446795463562,-0.7034374475479126,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000012,Kolkata,2017-11,95063.2265625,101166.671875,0.012830764055252075,294.6963806152344,0.5402132272720337,-1.8361181020736694,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000013,Lucknow,2017-11,93330.4921875,99993.625,0.008258781395852566,293.0655212402344,1.243060827255249,-0.44351324439048767,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000014,Mumbai,2017-11,88724.6875,99704.84375,0.011083484627306461,296.6830139160156,-2.2625064849853516,-0.6395015716552734,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000015,Patna,2017-11,89440.15625,100624.703125,0.009128633886575699,295.1686096191406,1.3144503831863403,-0.0606585331261158,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000016,Shillong,2017-11,80066.25,87876.0546875,0.010480034165084362,289.34808349609375,-0.1933821439743042,-0.06051170080900192,"{""type"":""MultiPoint"",""coordinates"":[]}"
