system:index,AOD_550,City,Month,.geo
33_00000000000000000000,543.3407528464506,Ahmedabad,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000001,192.637156211776,Aizawl,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000002,738.6860302935319,Amaravati,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000003,849.9671412009628,Amritsar,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000004,502.6764219722979,Bengaluru,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000005,468.4738633283478,Bhopal,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000006,632.6106117992477,Brajrajnagar,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000007,566.8487495590242,Chandigarh,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000008,550.165911369907,Chennai,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000009,594.2906907708631,Coimbatore,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000a,716.9650130949284,Delhi,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000b,645.2169012778288,Ernakulam,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000c,630.7255602957297,Gurugram,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000d,395.0689672195511,Guwahati,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000e,632.0949846316138,Hyderabad,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0000000000000000000f,468.22685123933445,Jaipur,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000010,659.8121343606753,Jorapokhar,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000011,562.5304545726551,Kochi,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000012,603.3361673187484,Kolkata,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000013,879.7790174738491,Lucknow,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000014,603.3792529370357,Mumbai,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000015,772.5924323144715,Patna,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000016,183.80841625428602,Shillong,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000017,720.33045724357,Talcher,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000018,476.34255744920273,Thiruvananthapuram,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_00000000000000000019,586.7689158993123,Visakhapatnam,2017-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000000,625.9914840565243,Ahmedabad,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000001,73.50541158715582,Aizawl,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000002,444.1752331172872,Amaravati,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000003,1094.7771404835835,Amritsar,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000004,413.9943437023934,Bengaluru,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000005,539.4821269120802,Bhopal,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000006,465.57424990960584,Brajrajnagar,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000007,777.9061321360493,Chandigarh,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000008,439.95149099807713,Chennai,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000009,915.7300915841582,Coimbatore,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000a,1140.6427579075344,Delhi,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000b,454.55575037937575,Ernakulam,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000c,979.0318185029575,Gurugram,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000d,251.59150271178277,Guwahati,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000e,555.5632980072342,Hyderabad,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0000000000000000000f,625.8506055476258,Jaipur,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000010,595.5023435228369,Jorapokhar,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000011,477.05060209219914,Kochi,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000012,468.26215244750364,Kolkata,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000013,1147.7035529095326,Lucknow,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000014,604.9743539504334,Mumbai,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000015,919.2689856324322,Patna,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000016,88.95521965368597,Shillong,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000017,539.7612235590941,Talcher,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000018,312.16376379336987,Thiruvananthapuram,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_00000000000000000019,509.24835246159137,Visakhapatnam,2017-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000000,584.4069825327722,Ahmedabad,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000001,60.39025941816865,Aizawl,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000002,552.1545674574257,Amaravati,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000003,401.92725114402697,Amritsar,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000004,408.29449851106017,Bengaluru,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000005,392.48774825337665,Bhopal,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000006,511.2400171493794,Brajrajnagar,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000007,352.02562603896433,Chandigarh,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000008,568.2432357950522,Chennai,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000009,548.989428466061,Coimbatore,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000a,633.0593304058725,Delhi,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000b,463.3141552285897,Ernakulam,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000c,517.8700052464665,Gurugram,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000d,385.9015166808009,Guwahati,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000e,500.5589195744039,Hyderabad,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0000000000000000000f,410.69907563560304,Jaipur,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000010,664.4918037443256,Jorapokhar,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000011,460.74284409793216,Kochi,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000012,635.5485517540607,Kolkata,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000013,792.0094487826107,Lucknow,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000014,661.3655206468997,Mumbai,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000015,925.8788856438434,Patna,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000016,95.03739486117193,Shillong,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000017,731.5581144835278,Talcher,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000018,424.4779263947436,Thiruvananthapuram,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_00000000000000000019,558.7467039107989,Visakhapatnam,2017-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000000,490.0548027901193,Ahmedabad,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000001,176.12531171985333,Aizawl,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000002,880.3035771617951,Amaravati,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000003,565.5339486111071,Amritsar,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000004,584.1891265195429,Bengaluru,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000005,362.996296669381,Bhopal,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000006,435.31015627167784,Brajrajnagar,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000007,437.13573423491124,Chandigarh,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000008,595.8253938017376,Chennai,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000009,828.5690571801933,Coimbatore,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000a,652.2399133016016,Delhi,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000b,744.4010430647571,Ernakulam,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000c,556.594849005938,Gurugram,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000d,750.1322651124981,Guwahati,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000e,606.0115686349478,Hyderabad,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0000000000000000000f,431.1795997901985,Jaipur,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000010,543.3578513028834,Jorapokhar,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000011,725.3295490044635,Kochi,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000012,798.4276139076846,Kolkata,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000013,792.9910893910949,Lucknow,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000014,643.2308324580108,Mumbai,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000015,1319.9965008638035,Patna,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000016,168.9766156495133,Shillong,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000017,629.4767125078675,Talcher,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000018,727.9635173913895,Thiruvananthapuram,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_00000000000000000019,745.0338761755694,Visakhapatnam,2018-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000000,498.60280802100317,Ahmedabad,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000001,359.90046814225445,Aizawl,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000002,508.9942594549603,Amaravati,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000003,469.99232134822785,Amritsar,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000004,390.8000741752435,Bengaluru,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000005,409.0258016356813,Bhopal,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000006,513.3378788816831,Brajrajnagar,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000007,323.67829518226864,Chandigarh,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000008,417.0916822380728,Chennai,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000009,473.2634034424974,Coimbatore,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000a,491.456370073744,Delhi,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000b,500.1125551292716,Ernakulam,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000c,521.4344808533514,Gurugram,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000d,988.9070897321371,Guwahati,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000e,485.3893178261913,Hyderabad,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0000000000000000000f,424.3421958732191,Jaipur,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000010,564.4512985152472,Jorapokhar,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000011,514.1159872177848,Kochi,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000012,668.4218451865219,Kolkata,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000013,549.281650967214,Lucknow,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000014,589.6938327987037,Mumbai,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000015,781.1655684687439,Patna,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000016,231.24051861466307,Shillong,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000017,544.3922195557581,Talcher,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000018,412.37280717178845,Thiruvananthapuram,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_00000000000000000019,493.88835007334603,Visakhapatnam,2018-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000000,490.50216560304233,Ahmedabad,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000001,454.02603493313984,Aizawl,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000002,776.6376138533312,Amaravati,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000003,433.6815623047693,Amritsar,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000004,598.5335674002451,Bengaluru,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000005,509.52594760713737,Bhopal,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000006,776.1657287928117,Brajrajnagar,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000007,312.74182494804506,Chandigarh,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000008,560.097481462992,Chennai,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000009,714.3284760674832,Coimbatore,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000a,325.7759634951166,Delhi,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000b,639.7670367983478,Ernakulam,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000c,334.70042129440975,Gurugram,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000d,819.4960595576882,Guwahati,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000e,669.0574757715275,Hyderabad,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0000000000000000000f,441.9093455551668,Jaipur,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000010,559.846235307878,Jorapokhar,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000011,580.1847699786952,Kochi,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000012,680.9691697059086,Kolkata,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000013,484.83380802334136,Lucknow,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000014,687.8860581245481,Mumbai,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000015,507.0834085257166,Patna,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000016,304.1771977555311,Shillong,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000017,1015.1738051377918,Talcher,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000018,642.845822039169,Thiruvananthapuram,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_00000000000000000019,944.6433809919018,Visakhapatnam,2018-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000000,569.584393461367,Ahmedabad,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000001,467.7845399654602,Aizawl,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000002,676.4434990858615,Amaravati,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000003,583.0162392355579,Amritsar,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000004,723.4027465824385,Bengaluru,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000005,541.7527224414905,Bhopal,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000006,742.538493408198,Brajrajnagar,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000007,506.4253310172206,Chandigarh,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000008,551.1611661822203,Chennai,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000009,985.7743656209035,Coimbatore,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000a,473.79229279125593,Delhi,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000b,919.3570344142332,Ernakulam,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000c,479.2212661624107,Gurugram,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000d,741.0457704813902,Guwahati,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000e,692.2384571717862,Hyderabad,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0000000000000000000f,585.9089979310471,Jaipur,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000010,670.0826041639245,Jorapokhar,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000011,812.8684137706296,Kochi,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000012,705.5316185146596,Kolkata,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000013,686.0613531024089,Lucknow,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000014,541.1557908757347,Mumbai,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000015,710.5069360869425,Patna,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000016,254.6452573764099,Shillong,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000017,781.1657022819941,Talcher,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000018,714.3343888672789,Thiruvananthapuram,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_00000000000000000019,714.5780751299529,Visakhapatnam,2018-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000000,789.3386362605374,Ahmedabad,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000001,319.90698050448117,Aizawl,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000002,886.4300257712279,Amaravati,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000003,812.5698382077627,Amritsar,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000004,648.1529999134159,Bengaluru,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000005,778.8514420117805,Bhopal,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000006,847.8161944444564,Brajrajnagar,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000007,654.8320200336935,Chandigarh,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000008,641.1739296710851,Chennai,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000009,737.9497799387084,Coimbatore,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000a,731.8904449825425,Delhi,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000b,381.49459353714263,Ernakulam,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000c,721.614504740001,Gurugram,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000d,546.6495911019564,Guwahati,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000e,908.3713780590246,Hyderabad,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0000000000000000000f,853.6374192472834,Jaipur,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000010,861.2744838346191,Jorapokhar,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000011,319.2620188293253,Kochi,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000012,866.4391321450013,Kolkata,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000013,895.6747039587525,Lucknow,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000014,667.7396791049482,Mumbai,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000015,1079.6527207430374,Patna,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000016,346.48792086741497,Shillong,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000017,961.6380525299089,Talcher,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000018,823.0949894235855,Thiruvananthapuram,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_00000000000000000019,769.2441565743778,Visakhapatnam,2018-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000000,842.7063211721746,Ahmedabad,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000001,358.99386126457944,Aizawl,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000002,684.5647913554042,Amaravati,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000003,919.9263173838093,Amritsar,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000004,406.35643185298625,Bengaluru,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000005,906.196293234119,Bhopal,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000006,875.6457064039938,Brajrajnagar,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000007,744.4702294256745,Chandigarh,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000008,563.3300417758002,Chennai,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000009,677.6304893252299,Coimbatore,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000a,1050.0049365097423,Delhi,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000b,538.5250923603807,Ernakulam,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000c,1042.9685096876194,Gurugram,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000d,373.68758247558725,Guwahati,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000e,1046.2408247562294,Hyderabad,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0000000000000000000f,960.0457172559951,Jaipur,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000010,782.9400179937019,Jorapokhar,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000011,471.08435857448154,Kochi,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000012,944.7669213462046,Kolkata,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000013,1473.390546362346,Lucknow,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000014,1005.2914023960537,Mumbai,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000015,1657.7745789561448,Patna,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000016,218.24209012464047,Shillong,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000017,951.465452690546,Talcher,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000018,508.1567255553611,Thiruvananthapuram,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_00000000000000000019,667.0494334520467,Visakhapatnam,2018-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000000,,Ahmedabad,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000001,262.84387782928826,Aizawl,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000002,514.478334543694,Amaravati,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000003,870.9070488213029,Amritsar,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000004,,Bengaluru,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000005,,Bhopal,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000006,1397.0,Brajrajnagar,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000007,801.8003952943151,Chandigarh,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000008,561.5778900835566,Chennai,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_00000000000000000009,563.6070251525031,Coimbatore,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0000000000000000000a,921.3644015882857,Delhi,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0000000000000000000b,398.8600758729396,Ernakulam,2018-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
